"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (X)","Coordenada UTM (Y)","Longitud","Latitud"
"2017S009196    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre                                     ","0110 0110","Dimarts","Dm","Laboral","2017",11,"Novembre","7","14","Tarda","No és causa del  vianant",0,2,0,2,3,"427907,83","4583855,20","2.13655","41.401265"
"2017S007157    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",285002,"Sabino Arana                                      ","0060X0060X","Dijous","Dj","Laboral","2017",8,"Agost","24","13","Matí","No és causa del  vianant",0,1,0,1,2,"426808,48","4582259,89","2.12364","41.386678"
"2017S007688    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal                                          ","0680X0680X","Diumenge","Dg","Laboral","2017",9,"Setembre","17","05","Nit","No és causa del  vianant",0,1,0,1,2,"426813,82","4582391,40","2.124322","41.388126"
"2017S000633    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",700811,"CARDENAL REIG                                     ","0026 0026","Dilluns","Dl","Laboral","2017",1,"Gener","23","13","Matí","No és causa del  vianant",0,0,0,0,1,"425467,43","4581755,76","2.113835","41.376989"
"2017S005028    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",700906,"Manuel Azaña / General Batet                      ","0004 0004","Dijous","Dj","Laboral","2017",6,"Juny","8","20","Tarda","No és causa del  vianant",0,1,0,1,2,"425696,55","4581249,55","2.109766","41.377304"
"2017S006528    ",4,"Les Corts",21,"Pedralbes",244300,"Pius XII / Diagonal                               ","0002X0002X","Dimecres","Dc","Laboral","2017",7,"Juliol","26","18","Tarda","No és causa del  vianant",0,1,0,1,2,"426779,13","4582389,21","2.123275","41.387282"
"2017S008126    ",4,"Les Corts",21,"Pedralbes",244300,"Diagonal                                          ","9998 9998","Dilluns","Dl","Laboral","2017",10,"Octubre","2","16","Tarda","No és causa del  vianant",0,1,0,1,1,"426739,43","4582321,92","2.124322","41.388126"
"2017S001757    ",4,"Les Corts",21,"Pedralbes",1105,"AV DIAGONAL / Av Doctor Marañón                   ","0010 0010","Divendres","Dv","Laboral","2017",3,"Març","3","17","Tarda","No és causa del  vianant",0,1,0,1,2,"425493,74","4582111,95","2.112065","41.38445"
"2017S002039    ",4,"Les Corts",21,"Pedralbes",1105,"AV DIAGONAL                                       ","0010 0010","Dilluns","Dl","Laboral","2017",3,"Març","13","17","Tarda","No és causa del  vianant",0,2,0,2,3,"425493,74","4582111,95","2.111662","41.385013"
"2017S008476    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III                                        ","0045 0045","Diumenge","Dg","Laboral","2017",10,"Octubre","15","05","Nit","No és causa del  vianant",0,1,0,1,1,"427163,40","4581781,49","2.127769","41.382418"
"2017S006696    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Corts / Carles III                                ","0045 0045","Dimecres","Dc","Laboral","2017",8,"Agost","2","17","Tarda","No és causa del  vianant",0,2,0,2,2,"427163,40","4581781,49","2.128101","41.382378"
"2017S007746    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Mig (Descendent)                                  ","0069 0069","Dimarts","Dm","Laboral","2017",9,"Setembre","19","12","Matí","No és causa del  vianant",0,2,0,2,3,"427112,90","4582001,08","2.126951","41.383072"
"2017S003093    ",4,"Les Corts",21,"Pedralbes",144601,"González Tablas / Diagonal                        ","0698 0698","Dimarts","Dm","Laboral","2017",4,"Abril","4","07","Matí","No és causa del  vianant",0,1,0,1,2,"425700,54","4582054,85","2.11091","41.384165"
"2017S002024    ",4,"Les Corts",21,"Pedralbes",62507,"AV DIAGONAL / Pl Pius XII                         ","0007 0009","Dilluns","Dl","Laboral","2017",3,"Març","13","11","Matí","No és causa del  vianant",0,1,1,2,2,"427048,35","4582571,35","2.123275","41.387282"
"2017S000325    ",4,"Les Corts",21,"Pedralbes",134357,"PAU GARGALLO                                      ","0000 0000","Divendres","Dv","Laboral","2017",1,"Gener","13","14","Tarda","No és causa del  vianant",0,1,0,1,3,"427124,01","4582682,30","2.117478","41.384205"
"2017S008760    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III / Sabino Arana                         ","0077 0079","Dilluns","Dl","Laboral","2017",10,"Octubre","23","12","Matí","No és causa del  vianant",0,1,0,1,2,"427095,46","4582116,38","2.127194","41.385724"
"2017S001801    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"AV DIAGONAL / Av Doctor Marañón                   ","0099 0099","Dissabte","Ds","Laboral","2017",3,"Març","4","22","Nit","No és causa del  vianant",0,1,0,1,2,"427082,07","4582281,06","2.112065","41.38445"
"2017S001964    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"AV DIAGONAL / Av A Bastardas                      ","0103 0103","Divendres","Dv","Laboral","2017",3,"Març","10","12","Matí","No és causa del  vianant",0,1,0,1,1,"427082,07","4582281,06","2.106902","41.383029"
"2017S007434    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Diagonal / Reina Maria Cristina                   ","0107B0107B","Dimecres","Dc","Laboral","2017",9,"Setembre","6","13","Matí","No és causa del  vianant",0,1,0,1,2,"427098,91","4582376,24","2.128211","41.388399"
"2017S008315    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal                                          ","0670 0670","Dilluns","Dl","Laboral","2017",10,"Octubre","9","08","Matí","Transitar a peu per la calçada",0,2,0,2,1,"427029,41","4582450,96","2.12573","41.388489"
"2017S007530    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal / Doctor Ferran                          ","0672B0672B","Dilluns","Dl","Laboral","2017",9,"Setembre","11","15","Tarda","No és causa del  vianant",0,0,1,1,2,"426972,29","4582448,34","2.12536","41.387806"
"2017S001045    ",4,"Les Corts",21,"Pedralbes",7305,"AV DIAGONAL / Doctor Ferran                       ","0001 0007","Dimecres","Dc","Laboral","2017",2,"Febrer","8","11","Matí","No és causa del  vianant",0,1,0,1,2,"425770,10","4582183,96","2.12536","41.387806"
"2017S009268    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",100708,"Arístides Maillol                                 ","0002 0002","Dijous","Dj","Laboral","2017",11,"Novembre","9","16","Tarda","No és causa del  vianant",0,1,0,1,2,"426627,28","4581325,94","2.121413","41.378266"
"2017S000732    ",4,"Les Corts",21,"Pedralbes",193108,"TRAV CORTS / Comte de Güell                       ","0084E0084E","Divendres","Dv","Laboral","2017",1,"Gener","27","20","Tarda","No és causa del  vianant",0,1,0,1,2,"427193,87","4582840,92","2.122001","41.378343"
"2017S009328    ",4,"Les Corts",21,"Pedralbes",8308,"Jordi Girona / Alfambra                           ","0020 0020","Divendres","Dv","Laboral","2017",11,"Novembre","10","20","Tarda","Desobeir el senyal del semàfor",0,1,1,2,1,"425894,42","4582302,08","2.112293","41.387082"
"2017S004172    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0645 0645","Dijous","Dj","Laboral","2017",5,"Maig","11","00","Nit","No és causa del  vianant",0,1,0,1,2,"426268,48","4582116,12","2.118417","41.386521"
"2017S003587    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0645 0645","Divendres","Dv","Laboral","2017",4,"Abril","21","19","Tarda","Desobeir el senyal del semàfor",0,0,1,1,1,"426268,48","4582116,12","2.117027","41.38535"
"2017S004640    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0649 0651","Divendres","Dv","Laboral","2017",5,"Maig","26","09","Matí","No és causa del  vianant",0,3,0,3,2,"425960,22","4582013,24","2.110242","41.384746"
"2017S003217    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0649 0651","Divendres","Dv","Laboral","2017",4,"Abril","7","08","Matí","No és causa del  vianant",0,1,0,1,2,"425960,22","4582013,24","2.113353","41.384395"
"2017S007228    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal                                          ","0688 0692","Dimarts","Dm","Laboral","2017",8,"Agost","29","08","Matí","No és causa del  vianant",0,2,0,2,4,"426095,23","4582152,72","2.11495","41.385664"
"2017S005054    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal / Doctor Marañón                         ","0694 0696","Divendres","Dv","Laboral","2017",6,"Juny","9","14","Tarda","No és causa del  vianant",0,1,0,1,2,"425819,56","4582083,33","2.112065","41.38445"
"2017S005108    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",244300,"Diagonal / Pius XII                               ","0005 0005","Dissabte","Ds","Laboral","2017",6,"Juny","10","18","Tarda","No és causa del  vianant",0,1,0,1,2,"426715,39","4582243,39","2.123275","41.387282"
"2017S001506    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",247750,"MARTÍ I FRANQUÈS                                  ","0022 0022","Dijous","Dj","Laboral","2017",2,"Febrer","23","13","Matí","No és causa del  vianant",0,0,0,0,2,"426317,89","4581970,31","2.119105","41.382811"
"2017S003812    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0661 0671","Dissabte","Ds","Laboral","2017",4,"Abril","29","10","Matí","Altres",0,1,0,1,1,"425650,85","4581915,29","2.109665","41.383484"
"2017S009432    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0687 0687","Dimarts","Dm","Laboral","2017",11,"Novembre","14","09","Matí","No és causa del  vianant",0,2,0,2,3,"425387,61","4581830,33","2.106528","41.382695"
"2017S005581    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal                                          ","0687 0687","Dilluns","Dl","Laboral","2017",6,"Juny","26","17","Tarda","No és causa del  vianant",0,1,0,1,2,"425387,61","4581830,33","2.104754","41.38224"
"2017S007797    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,"Augusta                                           ","0059 0059","Dimecres","Dc","Laboral","2017",9,"Setembre","20","19","Tarda","No és causa del  vianant",0,1,0,1,2,"429186,37","4583687,98","2.151738","41.399769"
"2017S010730    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,"Aribau / Augusta                                  ","0133 0135","Dijous","Dj","Laboral","2017",12,"Desembre","28","18","Tarda","No és causa del  vianant",0,1,0,1,2,"428603,80","4583684,85","2.144837","41.399892"
"2017S004416    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,"Muntaner / Calaf                                  ","0332 0334","Dijous","Dj","Laboral","2017",5,"Maig","18","17","Tarda","No és causa del  vianant",0,1,0,1,1,"428592,87","4583488,42","2.144645","41.397777"
"2017S001265    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,"MADRAZO                                           ","0352 0352","Dimecres","Dc","Laboral","2017",2,"Febrer","15","11","Matí","No és causa del  vianant",0,1,0,1,2,"428523,79","4583557,98","2.146914","41.398534"
"2017S004401    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",23403,"Aribau / Marià Cubí                               ","0270 0270","Dijous","Dj","Laboral","2017",5,"Maig","18","09","Matí","No és causa del  vianant",0,1,0,1,2,"428884,67","4583410,23","2.147959","41.397246"
"2017S000828    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",23403,"ARIBAU / Marià Cubí                               ","0280 0280","Dimarts","Dm","Laboral","2017",1,"Gener","31","12","Matí","No és causa del  vianant",0,1,0,1,2,"428824,77","4583483,02","2.147959","41.397246"
"2017S007174    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58000,"Camp d'en Vidal                                   ","0016 0016","Divendres","Dv","Laboral","2017",8,"Agost","25","13","Matí","No és causa del  vianant",0,0,0,0,1,"428764,35","4583479,08","2.146714","41.397851"
"2017S009281    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,"Gràcia / Alfons XII                               ","0071 0071","Dijous","Dj","Laboral","2017",11,"Novembre","9","21","Tarda","No és causa del  vianant",0,1,0,1,2,"429087,75","4583367,57","2.150741","41.39683"
"2017S002056    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,"ARIBAU                                            ","0360 0366","Dimarts","Dm","Laboral","2017",3,"Març","14","15","Tarda","No és causa del  vianant",0,1,0,1,2,"428458,28","4583624,61","2.144914","41.399688"
"2017S005263    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",23403,"Aribau / Laforja                                  ","0278 0278","Divendres","Dv","Laboral","2017",6,"Juny","16","01","Nit","No és causa del  vianant",0,2,0,2,2,"428843,65","4583460,31","2.147458","41.397708"
"2017S001185    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",175900,"PL GAL·LA PLACÍDIA / Marià Cubí                   ","0021 0023","Diumenge","Dg","Laboral","2017",2,"Febrer","12","21","Tarda","No és causa del  vianant",0,1,0,1,2,"428995,96","4583589,15","2.152045","41.399693"
"2017S006348    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",23403,"Aribau                                            ","0330 0330","Dijous","Dj","Laboral","2017",7,"Juliol","20","17","Tarda","No és causa del  vianant",0,1,0,1,3,"428629,04","4583702,12","2.145192","41.399752"
"2017S001316    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",348408,"ARIBAU                                            ","0016 0018","Dijous","Dj","Laboral","2017",2,"Febrer","16","20","Tarda","No és causa del  vianant",0,1,0,1,2,"429230,34","4583249,14","2.149884","41.39539"
"2017S004060    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,"Augusta                                           ","0007 0007","Dilluns","Dl","Laboral","2017",5,"Maig","8","09","Matí","No és causa del  vianant",0,2,0,2,2,"429463,41","4583298,98","2.155173","41.396179"
"2017S010332    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,"Augusta                                           ","0021 0023","Dijous","Dj","Laboral","2017",12,"Desembre","14","12","Matí","No és causa del  vianant",0,1,0,1,3,"429407,50","4583386,16","2.154418","41.397071"
"2017S000519    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,"AV DIAGONAL                                       ","0033 0033","Dijous","Dj","Laboral","2017",1,"Gener","19","19","Tarda","No és causa del  vianant",0,1,0,1,3,"429359,04","4583452,63","2.150008","41.394369"
